record_id,facility_id,facility_name,city,region,reporting_month,supplier_id,supplier_type,energy_kwh,water_m3,production_units,waste_tonnes,recycled_waste_tonnes,scope1_tco2e,scope2_tco2e,supplier_spend_inr,energy_unit,energy_kwh_standardized,energy_intensity,energy_outlier_flag,waste_logic_check
ESG100106,F003,Pune Plant,Pune,West,2025-09-01,S011,Logistics,46371.34114544932,8220.26089880962,12104.199006084767,150.40981851919324,72.59811402457562,38.2319531371252,13.207590454045732,406136.9348120377,kWh,46371.34114544932,3.8310127850788387,False,True
ESG100107,F006,Kolkata Plant,Kolkata,East,2025-05-01,S031,Chemicals,69505.6902535989,8609.941180418498,8773.817239339587,262.4170625357802,122.8651717484638,28.59549764417501,25.31190345775702,394355.93139354873,kWh,69505.6902535989,7.921944161539278,False,True
ESG100108,F006,Kolkata Plant,Kolkata,East,2025-12-01,S056,Maintenance,40025.25434081062,10222.927728078004,5042.516731224558,129.0581107338621,98.94116898447729,40.90446839068966,19.107127258639714,528000.2152487135,kWh,40025.25434081062,7.937555088903122,False,True
ESG100109,F004,Chennai Plant,Chennai,South,2025-12-01,S022,Raw Material,40070.39353840184,9933.553068995669,11721.557851421394,100.62501089654836,57.99630949561647,38.933926446437695,13.514346156168614,222638.0914533873,kWh,40070.39353840184,3.4185211595865455,False,True
ESG100110,F004,Chennai Plant,Chennai,South,2026-01-01,S042,Chemicals,115874.6397854487,15080.358286734208,11391.681318352392,173.59676799836208,136.28880160362738,43.79511264848111,33.43722490635164,637021.8691341891,kWh,115874.6397854487,10.171864586728796,True,True
ESG100111,F004,Chennai Plant,Chennai,South,2025-09-01,S001,Packaging,64592.07963866684,14328.474191406423,10753.938278900485,172.28624440325788,124.54829058365377,53.243129765427696,19.6809127773738,582082.6224934764,kWh,64592.07963866684,6.00636510676263,False,True
ESG100112,F002,Mumbai Plant,Mumbai,West,2025-10-01,S013,Raw Material,91947.1082862679,11147.073533018009,17087.777121566258,151.2855746071458,135.8376646204777,38.708577969185306,44.18866048669603,544044.0153410903,kWh,91947.1082862679,5.380870058881015,False,True
ESG100113,F005,Ahmedabad Plant,Ahmedabad,West,2025-12-01,S010,Raw Material,45126.60719795719,15626.925045571848,12717.832925430168,306.436493665714,230.55403494756223,26.79135939445129,11.680098911596854,453541.03699956543,kWh,45126.60719795719,3.5482937590510004,False,True
ESG100114,F002,Mumbai Plant,Mumbai,West,2025-09-01,S042,Chemicals,41473.850940386095,3520.125455127435,14776.161022028336,174.21534914439007,85.2248270126749,44.64406760686008,22.099886611938626,520132.2858709631,kWh,41473.850940386095,2.806808268978443,False,True
ESG100115,F007,Hyderabad Plant,Hyderabad,South,2025-11-01,S029,Raw Material,85660.3620445086,9886.810394557628,12922.411390875382,201.7487214307927,169.1102626854334,43.3589678627094,32.88264155147672,340217.170730904,kWh,85660.3620445086,6.6288217774117655,False,True
ESG100116,F006,Kolkata Plant,Kolkata,East,2025-04-01,S047,Chemicals,76.84884800363085,,11876.405265296757,99.13721978950794,69.83615322542062,37.84092666382698,39.06120486265687,320320.0676534333,MWh,76848.84800363085,6.470716204690799,False,True
ESG100117,F006,Kolkata Plant,Kolkata,East,2025-10-01,S031,Packaging,35523.152577342335,12461.372255198778,11965.949960111726,225.8860590206528,111.25946791217926,18.540780668289703,10.563100644576744,644947.9541618337,kWh,35523.152577342335,2.9686863722277055,False,True
ESG100118,F002,Mumbai Plant,Mumbai,West,2026-03-01,S005,Maintenance,33047.68699942944,12807.24831642434,13782.164949391476,182.63021715130805,141.6871506683144,49.25044522840522,15.524570817794714,547899.7448907619,kWh,33047.68699942944,2.397858908290645,False,True
ESG100119,F001,Delhi Plant,Delhi,North,2025-12-01,S045,Packaging,60200.29908445736,13164.707091713182,14700.018580230291,29.78297498726556,26.52462491008737,2.3660867728756045,15.208626746481588,542085.9096716446,kWh,60200.29908445736,4.095253264878136,False,True
ESG100120,F004,Chennai Plant,Chennai,South,2025-10-01,S018,Packaging,67198.53285333286,15550.226864365331,15606.169803197849,212.5622130185348,134.40279492601337,37.045672787501616,16.95620530071628,90947.37723988068,kWh,67198.53285333286,4.305895277364165,False,True
ESG100121,F003,Pune Plant,Pune,West,2025-08-01,S037,Raw Material,67721.7476589098,13536.889671237064,10222.619047445933,173.93052081203837,113.82044845575106,11.632514958208954,21.44431032054361,335289.094849702,kWh,67721.7476589098,6.624696405548803,False,True
ESG100122,F005,Ahmedabad Plant,Ahmedabad,West,2025-12-01,S028,Chemicals,52666.2884385307,10545.33363497006,9889.036351300469,231.25888652277663,149.1030329502774,24.60170672061609,14.060619056064608,635371.7430010408,kWh,52666.2884385307,5.325725032005243,False,True
ESG100123,F002,Mumbai Plant,Mumbai,West,2025-10-01,S048,Packaging,51664.48866224446,9358.901656490409,13371.56040295832,289.36581850793345,220.69303681661643,39.6725862847337,19.05182488419084,523479.4267971151,kWh,51664.48866224446,3.863759135456938,False,True
ESG100124,F004,Chennai Plant,Chennai,South,2026-03-01,S034,Maintenance,52618.98856356681,10441.078091896825,12911.82699274319,163.80055110404697,108.1761340277805,51.74197908074626,25.40338087850869,560847.1210189902,kWh,52618.98856356681,4.075255081495451,False,True
ESG100125,F001,Delhi Plant,Delhi,North,2026-03-01,S057,Packaging,71143.5511530896,14449.345737915366,13143.03502873652,166.54918906583444,118.47942905553846,31.586823689104563,37.20385143627067,449144.2156573669,kWh,71143.5511530896,5.413023019229437,False,True
ESG100126,F001,Delhi Plant,Delhi,North,2025-08-01,S043,Chemicals,51054.866069336815,11419.8639932587,11518.67485354952,258.8178846782328,217.2504480755393,42.25054545607857,13.298472822258857,642101.6848320514,kWh,51054.866069336815,4.432355867185892,False,True
ESG100127,F006,Kolkata Plant,Kolkata,East,2025-12-01,S026,Raw Material,58224.53274578086,9796.633513183036,13914.89469660854,179.62635826295497,156.3557578564468,37.17607033038043,29.721135236681235,394759.9965218268,kWh,58224.53274578086,4.18433153935199,False,True
ESG100128,F006,Kolkata Plant,Kolkata,East,2025-09-01,S033,Raw Material,97825.88078066206,11708.90486215096,13617.71896047578,144.0105463285517,70.50107990380599,73.98913320726791,38.39128689497385,310996.1167476654,kWh,97825.88078066206,7.183720053600239,False,True
ESG100129,F007,Hyderabad Plant,Hyderabad,South,2025-12-01,S019,Packaging,69957.20067908164,9312.19377475891,15910.849025494275,113.18048961127856,70.70385773184431,22.05576395676159,28.91915894182246,297931.63481571944,kWh,69957.20067908164,4.396823863201002,False,True
ESG100130,F007,Hyderabad Plant,Hyderabad,South,2025-08-01,S048,Maintenance,58840.188422722735,10691.042493437835,8893.753775596106,175.43337564449297,100.80597364816332,35.8608210892586,14.776902723037386,274941.6849414236,kWh,58840.188422722735,6.615900316936642,False,True
ESG100131,F003,Pune Plant,Pune,West,2025-04-01,S001,Packaging,63184.73272019412,12767.061768710184,10660.738260749438,181.65124065147492,121.7378542821674,49.12893708812028,34.087030446917765,469648.6524228049,kWh,63184.73272019412,5.926862772048988,False,True
ESG100132,F007,Hyderabad Plant,Hyderabad,South,2025-04-01,S029,Chemicals,75342.40221530382,11404.45509470512,10917.86612240978,275.31657429132906,169.34616203227807,45.15865023692109,21.376716378144497,341884.89564075554,kWh,75342.40221530382,6.90083587493875,False,True
ESG100133,F006,Kolkata Plant,Kolkata,East,2025-11-01,S001,Raw Material,100372.43723714312,12059.168476899504,9865.111568694065,116.50107837855356,65.07274740671207,45.76138502673376,27.53258545512689,565669.1353135153,kWh,100372.43723714312,10.174485766148344,False,True
ESG100134,F002,Mumbai Plant,Mumbai,West,2025-04-01,S060,Maintenance,76692.32306628434,12004.552103313938,13064.5274058828,124.61533415386567,66.16530330109927,46.09563586603359,20.993409366211417,558218.500802499,kWh,76692.32306628434,5.870271513361494,False,True
ESG100135,F001,Delhi Plant,Delhi,North,2025-12-01,S042,Packaging,48521.413476374735,11379.37765718207,10491.393738987132,244.83762653703164,181.63043584332527,27.483275078302896,25.00805759023181,552051.3866979488,kWh,48521.413476374735,4.6248777506142025,False,True
ESG100136,F002,Mumbai Plant,Mumbai,West,2025-04-01,S001,Packaging,57181.77552329103,7842.374816894327,9857.708044805484,292.334414274946,214.811870599015,24.306959550544107,18.812425202564977,624407.5225906107,kWh,57181.77552329103,5.800717089955098,False,True
ESG100137,F007,Hyderabad Plant,Hyderabad,South,2025-12-01,S037,Packaging,39661.61303769959,10182.35601369334,15252.860353589418,115.17178429293902,63.40386366260622,34.87592910136837,20.570000827827663,317270.0327488106,kWh,39661.61303769959,2.6002737924736934,False,True
ESG100138,F003,Pune Plant,Pune,West,2025-08-01,S026,Maintenance,48722.94980507094,13655.016360280028,12580.018223630044,146.17416515864906,106.9364994520312,46.516849583054125,26.40839266810019,539694.9463480775,kWh,48722.94980507094,3.8730428636065697,False,True
ESG100139,F006,Kolkata Plant,Kolkata,East,2025-09-01,S050,Logistics,71373.00356738175,8770.068517012725,8965.467956474626,182.01583031982767,132.06519755052372,22.97649155459188,36.49072892511792,346363.05660006404,kWh,71373.00356738175,7.960878775528726,False,True
ESG100140,F002,Mumbai Plant,Mumbai,West,2025-11-01,S035,Logistics,80564.14463090902,9423.799344885754,15962.810533830949,249.53368214480952,159.47869037846166,15.982996954991416,32.37915700070157,237650.12499527624,kWh,80564.14463090902,5.046989968349531,False,True
ESG100141,F006,Kolkata Plant,Kolkata,East,2025-09-01,S032,Maintenance,53167.252437109295,13517.606457744156,13938.363609547803,251.1031262498205,172.4591447548496,39.15114958599644,27.148334566742207,518045.724482682,kWh,53167.252437109295,3.814454402716947,False,True
ESG100142,F008,Jaipur Plant,Jaipur,North,2026-03-01,S052,Maintenance,67866.69138628787,13794.15916578842,10038.325621837264,267.10185557407686,226.799384827064,36.52573206096876,21.86781191986054,571743.7289346007,kWh,67866.69138628787,6.76075811275253,False,True
ESG100143,F005,Ahmedabad Plant,Ahmedabad,West,2025-04-01,S036,Chemicals,35277.666356659465,12673.472751085865,9556.593847277556,140.82507276033624,77.88856001934823,42.07159255612379,12.232501180126665,418711.8633132099,kWh,35277.666356659465,3.69144769783318,False,True
ESG100144,F001,Delhi Plant,Delhi,North,2025-10-01,S014,Maintenance,88488.59869379783,14825.698141185483,11765.926862704213,222.42146913894945,151.64819923064783,34.03342560066207,22.58862667312224,327257.65802589897,kWh,88488.59869379783,7.5207503604573755,False,True
ESG100145,F004,Chennai Plant,Chennai,South,2025-07-01,S024,Logistics,85819.43929621222,10543.837046682438,22378.601107273986,156.4563070354886,122.41640602796116,52.64871955702747,27.098286770241167,548478.8640369595,kWh,85819.43929621222,3.834888467104286,False,True
ESG100146,F004,Chennai Plant,Chennai,South,2025-08-01,S018,Maintenance,94913.60696496745,11115.520202839089,16124.658273431698,170.31303681096043,104.47615841431116,40.95236089061296,25.964140815128484,490721.63758973655,kWh,94913.60696496745,5.886239903846821,False,True
ESG100147,F004,Chennai Plant,Chennai,South,2026-03-01,S039,Maintenance,57450.99253927735,11866.51376315814,10919.502920042827,202.8522987536704,138.81266561603366,55.58263883064009,22.82351452001489,659555.638784812,kWh,57450.99253927735,5.261319398873518,False,True
ESG100148,F001,Delhi Plant,Delhi,North,2025-05-01,S035,Chemicals,77858.96639773998,7175.844364285525,10577.833845563177,186.91398349327108,167.0963128233021,53.72837151998753,28.42063017948921,406152.69054636615,kWh,77858.96639773998,7.3605775562827125,False,True
ESG100149,F003,Pune Plant,Pune,West,2026-01-01,S034,Packaging,48450.59338015142,9833.371606393095,13130.576300541004,96.8299583603672,62.734098657713865,11.94932517150684,15.016020824998758,217814.41236360697,kWh,48450.59338015142,3.6899060841796536,False,True
ESG100150,F006,Kolkata Plant,Kolkata,East,2026-03-01,S019,Maintenance,81045.92084121496,12332.19793377008,13441.500699406975,205.3189642654104,157.87331190523875,42.55532067697376,41.87853246629237,324571.93281925126,kWh,81045.92084121496,6.029529191245039,False,True
ESG100151,F004,Chennai Plant,Chennai,South,2025-05-01,S041,Packaging,81594.31416159547,9070.617277398796,5332.785631180607,224.52349875903064,134.80438131506662,34.05568773126996,31.90603117299312,331843.25708308525,kWh,81594.31416159547,15.300505177728583,False,True
ESG100152,F003,Pune Plant,Pune,West,2025-12-01,S013,Raw Material,64374.68942314145,11409.36837366174,12046.506730375617,160.6083176266684,81.03211153204187,37.66903484488146,30.64454688336888,753495.4373975385,kWh,64374.68942314145,5.3438470474447834,False,True
ESG100153,F008,Jaipur Plant,Jaipur,North,2025-05-01,S012,Maintenance,76037.48326769177,10102.80223564841,9976.746632778217,168.62415099209193,132.0090828628707,43.361950900603205,34.807056663314555,326245.8997648068,kWh,76037.48326769177,7.621470812727022,False,True
ESG100154,F003,Pune Plant,Pune,West,2025-08-01,S016,Raw Material,42490.86539769118,6920.359578512652,12422.85766234477,200.93329342925068,179.55800329508082,30.24024670073113,15.51107666593218,342308.2894256572,kWh,42490.86539769118,3.4203777063699516,False,True
ESG100155,F007,Hyderabad Plant,Hyderabad,South,2025-11-01,S003,Logistics,53278.19505865493,9345.200757411829,9360.118053309568,163.96392152823933,102.26251772471576,17.162727601610918,27.49877382940967,808839.8250679487,kWh,53278.19505865493,5.692043065612482,False,True
ESG100156,F002,Mumbai Plant,Mumbai,West,2025-04-01,S031,Logistics,85878.79135163271,10311.301374499722,15686.636883060744,191.2129943423707,138.67704793909436,48.21073776297279,27.82453141343212,576549.8303297049,kWh,85878.79135163271,5.474646477242623,False,True
ESG100157,F003,Pune Plant,Pune,West,2026-02-01,S014,Maintenance,105.70013294057983,9711.673104124233,8049.924886774156,165.5768600455262,117.27349843977976,32.97631527863583,33.02241251823142,210238.17088388008,MWh,105700.13294057983,13.13057381619085,False,True
ESG100158,F006,Kolkata Plant,Kolkata,East,2025-08-01,S046,Packaging,70140.35946423757,9387.176957432666,17256.55660350997,100.248325438132,79.4892736019246,31.695073218497825,24.506869442205318,322871.91024562926,kWh,70140.35946423757,4.064562883302632,False,True
ESG100159,F002,Mumbai Plant,Mumbai,West,2025-10-01,S047,Chemicals,94723.93623746252,6774.804309459136,15319.529630139292,259.09387262496625,185.2050109971988,32.80541413241475,33.491169475724995,607637.688217166,kWh,94723.93623746252,6.1832144017728075,False,True
ESG100160,F005,Ahmedabad Plant,Ahmedabad,West,2025-10-01,S044,Packaging,74513.53906499509,8300.901833296251,11393.81671887209,208.8953962636184,113.7361099737375,36.46997576626757,34.73445237073439,432821.9855517077,kWh,74513.53906499509,6.539822511062071,False,True
ESG100161,F007,Hyderabad Plant,Hyderabad,South,2025-04-01,S050,Logistics,83871.60772820566,14910.11736050676,8792.306299442647,234.67876330991908,174.3804995956428,65.09191940700772,32.422459632352904,341123.28044386656,kWh,83871.60772820566,9.539204489898443,False,True
ESG100162,F001,Delhi Plant,Delhi,North,2025-09-01,S011,Maintenance,68012.68640808771,19518.008525099,7056.310480987168,268.94020183064293,131.9523076252271,42.24994047472388,22.691140193312776,504841.6497624355,kWh,68012.68640808771,9.638562049011885,False,True
ESG100163,F003,Pune Plant,Pune,West,2025-07-01,S047,Raw Material,59342.60180051313,11421.851334661813,11441.971335444065,140.62410315316228,120.23610025730176,47.11643757583768,22.138178775780634,488524.1269158403,kWh,59342.60180051313,5.186396649735186,False,True
ESG100164,F001,Delhi Plant,Delhi,North,2025-07-01,S014,Chemicals,39281.31600622717,10548.943538959878,9480.411246749623,169.2964728869562,93.2169484879626,13.45136852910982,18.71599770502252,310364.1893495725,kWh,39281.31600622717,4.143418991417154,False,True
ESG100165,F001,Delhi Plant,Delhi,North,2026-02-01,S057,Chemicals,42615.10115601627,10841.546586610571,12038.27000527726,170.46366516221303,114.88162194156328,33.67466382553758,17.648506694298263,387217.36319840566,kWh,42615.10115601627,3.53996887736651,False,True
ESG100166,F002,Mumbai Plant,Mumbai,West,2026-02-01,S038,Raw Material,76367.45623150165,10320.956873190768,17737.594838230558,178.89953962293424,146.06509615249814,35.64824716863205,41.57362693473843,359394.2981275852,kWh,76367.45623150165,4.305400869057161,False,True
ESG100167,F006,Kolkata Plant,Kolkata,East,2025-07-01,S051,Logistics,13161.437426424847,10533.1687587105,12981.255892172425,228.62376060422773,166.12569070233425,35.2272452950573,3.379345230789314,473666.0653414916,kWh,13161.437426424847,1.013880131148256,True,True
ESG100168,F003,Pune Plant,Pune,West,2025-07-01,S041,Packaging,69916.69976445776,16756.279882804978,16627.581876326472,198.3451422230293,114.57638136506864,46.66361365876124,24.40329545361981,223302.65453645695,kWh,69916.69976445776,4.204862756622579,False,True
